console_display,full_title,hymn_key,total_search_results,tune_title,tune_slug,is_relevant,vote_count,total_runs,confidence,reasoning,composer,meter,key,num_hymnals,midi_url,recording_url,pdf_url,hymnary_url,normalized_title,in_hymn_book
AllPraise TheeGod,"All Praise to Thee, My God, This Night",all_praise_to_thee_my_god_this_night,10,MORNING HYMN (Barthélemon),morning_hymn_barthelemon,False,0,3,medium,"MORNING HYMN (Barthélemon) is indeed Long Meter (8.8.8.8) and is famously composed for Ken’s *morning* hymn “Awake, my soul, and with the sun,” not his evening hymn “All Praise to Thee, My God, This Night.” The Hymnary card/associated texts point to morning usage rather than the evening text.",F.-H. Barthélémon (1785),8.8.8.8,G Major,236,https://hymnary.org/media/fetch/81509,https://hymnary.org/media/fetch/205363,https://hymnary.org/media/fetch/81510,https://hymnary.org/tune/morning_hymn_barthelemon,MORNINGHYMNBARTHLEMON,False
AllThingsBright,All Things Bright and Beautiful,all_things_bright_and_beautiful,10,MADRID (Spanish),madrid_spanish,False,0,3,high,"The search card lists it as used with “Morn Awakes, And Woodlands Sing,” and the associated texts/percentages point instead to “Savior, When in Dust to Thee” and “Come, Christians, Join to Sing,” not “All Things Bright and Beautiful.” This is a title-keyword false positive.",,6.6.6.6 D,A♭ Major/A Major,593,https://hymnary.org/media/fetch/80036,https://hymnary.org/media/fetch/222428,https://hymnary.org/media/fetch/80037,https://hymnary.org/tune/madrid_spanish,MADRIDSPANISH,False
AllThingsBright,All Things Bright and Beautiful,all_things_bright_and_beautiful,10,LASST UNS ERFREUEN,lasst_uns_erfreuen,False,0,3,high,"LASST UNS ERFREUEN is strongly associated with “All Creatures of Our God and King” (and also “Ye Watchers and Ye Holy Ones”), with no evidence here linking it to “All Things Bright and Beautiful.” The meter and standard usage do not match this hymn’s usual settings.",,8.8.4.4.8.8 with refrain,D Major,554,https://hymnary.org/media/fetch/79984,https://hymnary.org/media/fetch/222231,https://hymnary.org/media/fetch/79985,https://hymnary.org/tune/lasst_uns_erfreuen,LASSTUNSERFREUEN,True
AllThingsBright,All Things Bright and Beautiful,all_things_bright_and_beautiful,10,"CHRISTUS, DER IST MEIN LEBEN (Vulpius)",christus_der_ist_mein_leben_vulpius,True,3,3,medium,"The search card explicitly says it is used with the text “All Things Bright and Beautiful,” indicating Hymnary has this pairing attested. Although the tune’s historic origin is different, it is a documented setting for this hymn in at least some sources.",Melchior Vulpius (1609),7.6.7.6,E♭ Major,369,https://hymnary.org/media/fetch/83518,https://hymnary.org/media/fetch/222170,https://hymnary.org/media/fetch/83519,https://hymnary.org/tune/christus_der_ist_mein_leben_vulpius,CHRISTUSDERISTMEINLEBENVULPIUS,False
AllThingsBright,All Things Bright and Beautiful,all_things_bright_and_beautiful,10,ROYAL OAK,royal_oak,True,3,3,high,"Both the search card and associated texts list “All Things Bright and Beautiful,” and the instance percentage is extremely high (93.8%), showing this is a common/primary pairing for the tune.",,7.6.7.6 D,G Major,99,https://hymnary.org/media/fetch/82736,https://hymnary.org/media/fetch/222353,https://hymnary.org/media/fetch/82737,https://hymnary.org/tune/royal_oak,ROYALOAK,True
AllThingsBright,All Things Bright and Beautiful,all_things_bright_and_beautiful,10,SALVE FESTA DIES (Vaughan Williams),salve_festa_dies_vaughan_williams,False,0,3,high,"This tune is clearly tied to “Hail Thee, Festival Day” (per used-with text and associated texts/percentages) and not to “All Things Bright and Beautiful.” It is an unrelated Vaughan Williams tune appearing due to broad title searching.",Ralph Vaughan Williams (1906),Irregular,F Major,80,https://hymnary.org/media/fetch/104932,https://hymnary.org/media/fetch/199140,https://hymnary.org/media/fetch/137491,https://hymnary.org/tune/salve_festa_dies_vaughan_williams,SALVEFESTADIESVAUGHANWILLIAMS,False
AlleluiaSing,Alleluia! Sing to Jesus!,alleluia_sing_to_jesus,10,HYFRYDOL,hyfrydol_prichard,True,3,3,high,"HYFRYDOL is explicitly listed among the tune’s associated texts as “Alleluia! Sing to Jesus,” with a substantial instance percentage (12.6%), confirming it is a recognized setting of this hymn text.",Rowland H. Prichard (1830),8.7.8.7 D,A♭ Major,646,https://hymnary.org/media/fetch/79990,https://hymnary.org/media/fetch/222245,https://hymnary.org/media/fetch/79991,https://hymnary.org/tune/hyfrydol_prichard,HYFRYDOL,True
AlleluiaSing,Alleluia! Sing to Jesus!,alleluia_sing_to_jesus,10,EASTER HYMN (Lyra Davidica),easter_hymn_lyra_davidica,False,0,3,high,"EASTER HYMN is overwhelmingly associated with “Jesus Christ Is Risen Today/Christ the Lord is risen today,” and “Alleluia! Sing to Jesus!” does not appear in the associated texts; the meter (7.7.7.7 with alleluia) also does not match the hymn’s common 8.7.8.7 D.",,7.7.7.7 with alleluia,C Major,616,https://hymnary.org/media/fetch/80274,https://hymnary.org/media/fetch/222420,https://hymnary.org/media/fetch/80275,https://hymnary.org/tune/easter_hymn_lyra_davidica,EASTERHYMNLYRADAVIDICA,False
AlleluiaSing,Alleluia! Sing to Jesus!,alleluia_sing_to_jesus,10,MADRID (Spanish),madrid_spanish,False,0,3,high,"MADRID (Spanish) is primarily used with “Come, Christians, Join to Sing” and does not list “Alleluia! Sing to Jesus” among associated texts; its 6.6.6.6 D meter is incompatible with the usual 8.7.8.7 D of this hymn.",,6.6.6.6 D,A♭ Major/A Major,593,https://hymnary.org/media/fetch/80036,https://hymnary.org/media/fetch/222428,https://hymnary.org/media/fetch/80037,https://hymnary.org/tune/madrid_spanish,MADRIDSPANISH,False
AlleluiaSing,Alleluia! Sing to Jesus!,alleluia_sing_to_jesus,10,VICTORY (Palestrina),victory_palestrina,False,0,3,high,"VICTORY (Palestrina) is strongly tied to “The strife is o’er, the battle done” (73.3%) and shows no association with “Alleluia! Sing to Jesus!”; its distinctive 8.8.8.4 with alleluias is not the standard meter for this text.",Giovanni Pierluigi da Palestrina (1591),8.8.8.4 with alleluias,A♭ Major,412,https://hymnary.org/media/fetch/81908,https://hymnary.org/media/fetch/222222,https://hymnary.org/media/fetch/81909,https://hymnary.org/tune/victory_palestrina,VICTORYPALESTRINA,False
AlleluiaSing,Alleluia! Sing to Jesus!,alleluia_sing_to_jesus,10,WACHET AUF (Nicolai),wachet_auf_nicolai,False,0,3,high,"WACHET AUF is the well-known tune for “Wake, Awake, for Night Is Flying” and is not listed with “Alleluia! Sing to Jesus!”; its long, irregular meter does not fit the hymn’s typical 8.7.8.7 D.",Philipp Nicolai (1599),8.9.8.8.9.8.6.6.4.8.8,C Major,369,https://hymnary.org/media/fetch/81597,https://hymnary.org/media/fetch/222272,https://hymnary.org/media/fetch/81598,https://hymnary.org/tune/wachet_auf_nicolai,WACHETAUFNICOLAI,False
Amazing Grace,Amazing Grace,amazing_grace,10,NEW BRITAIN,new_britain,True,3,3,high,"NEW BRITAIN is the standard and overwhelmingly common tune for the text “Amazing grace! (how sweet the sound),” explicitly shown in associated_texts and used_with_text, with a very high instance percentage (78.9%).",William Walker,8.6.8.6,A♭ Major/F Major or modal,750,https://hymnary.org/media/fetch/80422,https://hymnary.org/media/fetch/83890,https://hymnary.org/media/fetch/80423,https://hymnary.org/tune/new_britain,NEWBRITAIN,False
Amazing Grace,Amazing Grace,amazing_grace,10,MY SAVIOR'S LOVE,my_saviors_love_gabriel,False,0,3,high,"This tune is primarily and overwhelmingly associated with “I Stand Amazed in the Presence” (used_with_text) and the text “My Savior’s Love” (95.5%), not with “Amazing Grace.”",Chas. H. Gabriel (1905),8.7.8.7 with refrain,A♭ Major,199,https://hymnary.org/media/fetch/80133,https://hymnary.org/media/fetch/199180,https://hymnary.org/media/fetch/80134,https://hymnary.org/tune/my_saviors_love_gabriel,MYSAVIORSLOVE,False
Amazing Grace,Amazing Grace,amazing_grace,10,LAND OF REST (American),land_of_rest_american,True,3,3,medium,"The search card lists it as used with “Amazing Grace!”, and the meter (8.6.8.6) is compatible with the common meter of “Amazing Grace,” even though Hymnary’s associated_texts/percentages show it more often with other texts.",W. S. Turner (1866),8.6.8.6,F Major,197,https://hymnary.org/media/fetch/81215,https://hymnary.org/media/fetch/199092,https://hymnary.org/media/fetch/81216,https://hymnary.org/tune/land_of_rest_american,LANDOFRESTAMERICAN,False
Amazing Grace,Amazing Grace,amazing_grace,10,YORKSHIRE,yorkshire_wainwright,False,0,3,high,"YORKSHIRE is strongly tied to “Christians, Awake, Salute the Happy Morn” (63%) and has a different meter (10.10.10.10.10.10), making it an implausible match for “Amazing Grace” (8.6.8.6).",John Wainwright (1750),10.10.10.10.10.10,C Major,155,https://hymnary.org/media/fetch/80675,https://hymnary.org/media/fetch/222390,https://hymnary.org/media/fetch/80676,https://hymnary.org/tune/yorkshire_wainwright,YORKSHIRE,True
Amazing Grace,Amazing Grace,amazing_grace,10,SAGINA,sagina_campbell,False,0,3,high,"SAGINA is almost universally associated with “And Can It Be That I Should Gain” (used_with_text; 69.3%) and has an 8.8.8.8.8.8 with refrain structure, not the common meter used for “Amazing Grace.”",Thomas Campbell (1825),8.8.8.8.8.8 with refrain,G Major,141,https://hymnary.org/media/fetch/81408,https://hymnary.org/media/fetch/222204,https://hymnary.org/media/fetch/81409,https://hymnary.org/tune/sagina_campbell,SAGINA,True
America,America,america,10,HANKEY (Fischer),hankey_fischer,False,0,3,high,All Hymnary evidence ties HANKEY overwhelmingly to the text “I Love to Tell the Story” (92.5%) and the search card explicitly says it is used with that text. There is no indication it is used for a hymn titled “America.”,W. G. Fischer (1869),7.6.7.6 D with refrain,A♭ Major,756,https://hymnary.org/media/fetch/81156,https://hymnary.org/media/fetch/222462,https://hymnary.org/media/fetch/81159,https://hymnary.org/tune/hankey_fischer,HANKEYFISCHER,False
America,America,america,10,ELLACOMBE,ellacombe,False,0,3,high,"ELLACOMBE is primarily associated on Hymnary with “Hosanna, Loud Hosanna,” and the associated texts list does not include “America.” This is a common tune, but the provided evidence does not connect it to the hymn text “America.”",,7.6.7.6 D,A Major,677,https://hymnary.org/media/fetch/81473,https://hymnary.org/media/fetch/223262,https://hymnary.org/media/fetch/81474,https://hymnary.org/tune/ellacombe,ELLACOMBE,False
America,America,america,10,VILLE DU HAVRE,ville_du_havre_bliss,False,0,3,high,"VILLE DU HAVRE (IT IS WELL) is strongly and specifically linked to “When Peace, Like a River (It Is Well with My Soul)” (87.7%) per both the search card and associated texts. No association with “America” is shown.",P. P. Bliss (1876),11.8.11.9 with refrain,C Major,415,https://hymnary.org/media/fetch/80836,https://hymnary.org/media/fetch/222249,https://hymnary.org/media/fetch/80837,https://hymnary.org/tune/ville_du_havre_bliss,VILLEDUHAVRE,True
America,America,america,10,SURRENDER (Weeden),surrender_weeden,False,0,3,high,SURRENDER is the standard tune for “I Surrender All” (87.1%) and is identified that way on the search card and in associated texts. There is no evidence it is used as a setting for “America.”,W. S. Weeden (1896),8.7.8.7 with refrain,D♭ Major,309,https://hymnary.org/media/fetch/80857,https://hymnary.org/media/fetch/222483,https://hymnary.org/media/fetch/80858,https://hymnary.org/tune/surrender_weeden,SURRENDERWEEDEN,False
America,America,america,10,YORKSHIRE,yorkshire_wainwright,False,0,3,high,"YORKSHIRE is chiefly used with “Christians, Awake, Salute the Happy Morn” (63%) and also “Eternal Ruler of the ceaseless round,” with no mention of “America” among associated texts. The tune’s documented associations point elsewhere, making this a false positive.",John Wainwright (1750),10.10.10.10.10.10,C Major,155,https://hymnary.org/media/fetch/80675,https://hymnary.org/media/fetch/222390,https://hymnary.org/media/fetch/80676,https://hymnary.org/tune/yorkshire_wainwright,YORKSHIRE,True
Angels RealmsGlry,Angels from the Realms of Glory,angels_from_the_realms_of_glory,10,NETTLETON,nettleton,False,0,3,high,"NETTLETON is overwhelmingly associated with “Come, Thou Fount of Every Blessing” (used_with_text and 66.6% instances) and has no listed association with “Angels from the Realms of Glory.” It’s a title-search false positive.",Anonymous,8.7.8.7 D,D Major/E Major,981,https://hymnary.org/media/fetch/79997,https://hymnary.org/media/fetch/222247,https://hymnary.org/media/fetch/79998,https://hymnary.org/tune/nettleton,NETTLETON,False
Angels RealmsGlry,Angels from the Realms of Glory,angels_from_the_realms_of_glory,10,LYONS,lyons,False,0,3,high,LYONS (Haydn) is primarily used with “O Worship the King” and also “Ye Servants of God” per associated_texts and instance percentages. No evidence links it to “Angels from the Realms of Glory.”,Joseph Haydn,10.10.11.11,A Major/G Major,912,https://hymnary.org/media/fetch/80042,https://hymnary.org/media/fetch/222230,https://hymnary.org/media/fetch/80043,https://hymnary.org/tune/lyons,LYONS,False
Angels RealmsGlry,Angels from the Realms of Glory,angels_from_the_realms_of_glory,10,DIADEMATA (Elvey),diademata_elvey,False,0,3,high,"DIADEMATA is composed for and strongly tied to “Crown Him with Many Crowns” (used_with_text; 60.7% instances). The associated texts do not include “Angels from the Realms of Glory,” so this is not a genuine setting.",George J. Elvey (1868),6.6.8.6,E♭ Major,804,https://hymnary.org/media/fetch/80104,https://hymnary.org/media/fetch/222424,https://hymnary.org/media/fetch/80105,https://hymnary.org/tune/diademata_elvey,DIADEMATAELVEY,False
Angels RealmsGlry,Angels from the Realms of Glory,angels_from_the_realms_of_glory,10,CWM RHONDDA,cwm_rhondda_hughes,False,0,3,high,"CWM RHONDDA is chiefly associated with “Guide Me, O Thou Great Jehovah” and “God of Grace and God of Glory,” not “Angels from the Realms of Glory.” The meters also don’t align with the common 8.7.8.7 D of the hymn.",John Hughes (1907),8.7.8.7.8.7.7,G Major,360,https://hymnary.org/media/fetch/80512,https://hymnary.org/media/fetch/222257,https://hymnary.org/media/fetch/80513,https://hymnary.org/tune/cwm_rhondda_hughes,CWMRHONDDA,True
Angels RealmsGlry,Angels from the Realms of Glory,angels_from_the_realms_of_glory,10,BETHLEHEM (Fink),bethlehem_fink,False,0,3,high,"BETHLEHEM (Fink) is shown as used with “Calm on the Listening Ear of Night” and associated with other texts like “While Shepherds Watched,” not with “Angels from the Realms of Glory.” No direct association appears in the provided evidence.",Gottfried W. Fink (1842),8.6.8.6 D,B♭ Major,284,https://hymnary.org/media/fetch/82092,https://hymnary.org/media/fetch/222034,https://hymnary.org/media/fetch/82093,https://hymnary.org/tune/bethlehem_fink,BETHLEHEMFINK,False
Angels Heard High,Angels We Have Heard on High,angels_we_have_heard_on_high,10,CHRISTMAS (Handel),christmas_handel,False,0,3,high,"The search card links this tune primarily with “Hark from on High Those Blissful Strains!” and the associated texts/percentages show use with “Running the Christian Race” and “While Shepherds Watched their Flocks,” not “Angels We Have Heard on High.”",George Frideric Handel (1728),8.6.8.6.6,D Major,716,https://hymnary.org/media/fetch/81318,https://hymnary.org/media/fetch/222398,https://hymnary.org/media/fetch/81319,https://hymnary.org/tune/christmas_handel,CHRISTMASHANDEL,False
